	value	noise	anomCode
2208	0.27790037	F	0
2209	0.04257511	F	0
2210	-0.022874314	F	0
2211	-0.11962994	F	0
2212	0.13066694	F	0
2213	-0.16393557	F	0
2214	-0.017431779	F	0
2215	-0.14284517	F	0
2216	-0.25004238	F	0
2217	0.28952137	F	0
2218	-0.29631332	F	0
2219	-0.10230519	F	0
2220	0.1620579	F	0
2221	0.02063125	F	0
2222	-0.18190858	F	0
2223	-0.13376361	F	0
2224	0.1409389	F	0
2225	0.16388136	F	0
2226	0.030994488	F	0
2227	-0.22350314	F	0
2228	-0.142806	F	0
2229	0.19967045	F	0
2230	-0.035483915	F	0
2231	0.20602813	F	0
2232	0.069768265	F	0
2233	0.12495165	F	0
2234	0.033689115	F	0
2235	0.26064354	F	0
2236	0.23593734	F	0
2237	-0.23965082	F	0
2238	0.024756033	F	0
2239	-0.05179656	F	0
2240	0.16245568	F	0
2241	0.27208716	F	0
2242	-0.25181133	F	0
2243	0.2888287	F	0
2244	-0.16299711	F	0
2245	-0.010782122	F	0
2246	0.0644472	F	0
2247	0.17513463	F	0
2248	0.26401916	F	0
2249	-0.082465045	F	0
2250	-0.025169311	F	0
2251	0.10135122	F	0
2252	0.28273124	F	0
2253	-0.20879497	F	0
2254	0.13285734	F	0
2255	-0.19578083	F	0
2256	0.06763128	F	0
2257	0.26155087	F	0
2258	-0.13655137	F	0
2259	0.001324632	F	0
2260	0.10288215	F	0
2261	0.09956637	F	0
2262	-0.022222377	F	0
2263	0.17405872	F	0
2264	-0.117916666	F	0
2265	0.084642515	F	0
2266	0.1409771	F	0
2267	-0.27733824	F	0
2268	0.013542873	F	0
2269	-0.23336738	F	0
2270	0.28798997	F	0
2271	0.019835219	F	0
2272	0.20866127	F	0
2273	-0.2782177	F	0
2274	0.18967961	F	0
2275	-0.09282199	F	0
2276	-0.20275499	F	0
2277	0.07519915	F	0
2278	-0.25309616	F	0
2279	-0.18477277	F	0
2280	0.14852697	F	0
2281	-0.06656511	F	0
2282	0.1345928	F	0
2283	0.14315681	F	0
2284	0.08038364	F	0
2285	-0.23959838	F	0
2286	-0.26904398	F	0
2287	-0.19178925	F	0
2288	0.21169847	F	0
2289	-0.16175808	F	0
2290	0.048780493	F	0
2291	0.16772163	F	0
2292	0.25403237	F	0
2293	-0.21807891	F	0
2294	-0.16363242	F	0
2295	0.22808793	F	0
2296	0.24872342	F	0
2297	0.022208441	F	0
2298	-0.06500823	F	0
2299	0.18535751	F	0
2300	0.13424817	F	0
2301	0.036362562	F	0
2302	-0.032148562	F	0
2303	0.29108772	F	0
2304	0.17613871	F	0
2305	0.28923446	F	0
2306	0.09231645	F	0
2307	0.004926499	F	0
2308	-0.09204032	F	0
2309	-0.25034952	F	0
2310	0.27286428	F	0
2311	-0.018118205	F	0
2312	-0.083189026	F	0
2313	0.2678355	F	0
2314	-0.17356803	F	0
2315	-0.15247968	F	0
2316	0.26053286	F	0
2317	0.23928532	F	0
2318	-0.04500322	F	0
2319	-0.26163995	F	0
2320	-0.07374935	F	0
2321	-0.16110416	F	0
2322	-0.18796471	F	0
2323	-0.17250568	F	0
2324	-0.06889253	F	0
2325	-0.11369555	F	0
2326	-0.24990444	F	0
2327	-0.08299114	F	0
2328	0.22599442	F	0
2329	0.09929827	F	0
2330	-0.2339464	F	0
2331	0.059026267	F	0
2332	0.09179845	F	0
2333	0.1067916	F	0
2334	-0.20128886	F	0
2335	0.26623636	F	0
2336	0.21514899	F	0
2337	-0.27372602	F	0
2338	0.04022758	F	0
2339	-0.10945621	F	0
2340	-0.103144296	F	0
2341	-0.13722175	F	0
2342	-0.20153499	F	0
2343	-0.21501195	F	0
2344	-0.11880975	F	0
2345	-0.24268344	F	0
2346	0.29166102	F	0
2347	-0.28063574	F	0
2348	0.09787616	F	0
2349	0.20238099	F	0
2350	0.06993015	F	0
2351	-0.10600328	F	0
2352	0.18111172	F	0
2353	-0.049496554	F	0
2354	-0.060069527	F	0
2355	-0.011109342	F	0
2356	-0.028838143	F	0
2357	0.2690183	F	0
2358	-0.08038177	F	0
2359	0.19701056	F	0
2360	-0.08598431	F	0
2361	0.04006918	F	0
2362	-0.13065138	F	0
2363	-0.07929224	F	0
2364	-0.046682317	F	0
2365	-0.030449172	F	0
2366	0.03366769	F	0
2367	0.25934282	F	0
2368	-0.24375898	F	0
2369	0.1520736	F	0
2370	0.18497536	F	0
2371	-0.116078556	F	0
2372	-0.26881728	F	0
2373	0.041188776	F	0
2374	0.18582618	F	0
2375	-0.018912867	F	0
2376	0.28012145	F	0
2377	0.19500919	F	0
2378	-0.2190299	F	0
2379	0.054085754	F	0
2380	0.28218883	F	0
2381	0.007009907	F	0
2382	-0.106678784	F	0
2383	0.29234216	F	0
2384	0.12746778	F	0
2385	-0.00980913	F	0
2386	0.029879155	F	0
2387	0.16406104	F	0
2388	-0.08875994	F	0
2389	0.059932377	F	0
2390	0.20421265	F	0
2391	0.04778901	F	0
2392	0.058868248	F	0
2393	0.2567727	F	0
2394	0.051451884	F	0
2395	-0.10085311	F	0
2396	0.28020704	F	0
2397	-0.13501424	F	0
2398	0.14982103	F	0
2399	0.14796586	F	0
2400	0.14990014	F	0
2401	-0.08376564	F	0
2402	-0.03042052	F	0
2403	0.2388339	F	0
2404	0.17612976	F	0
2405	0.019724311	F	0
2406	0.14582518	F	0
2407	0.26458263	F	0
2408	-0.24465288	F	0
2409	-0.26881823	F	0
2410	-0.08404999	F	0
2411	0.19751772	F	0
2412	-0.08577746	F	0
2413	0.06262584	F	0
2414	0.17562312	F	0
2415	0.09722031	F	0
2416	-0.18748452	F	0
2417	0.24330555	F	0
2418	0.08901349	F	0
2419	-0.23348078	F	0
2420	-0.1782249	F	0
2421	0.26932043	F	0
2422	-0.06045015	F	0
2423	-0.16124189	F	0
2424	0.004743353	F	0
2425	0.12534067	F	0
2426	0.12685087	F	0
2427	0.20975466	F	0
2428	-0.20095669	F	0
2429	0.22649235	F	0
2430	-0.09645416	F	0
2431	0.07687242	F	0
2432	0.25619644	F	0
2433	0.011871534	F	0
2434	-0.19745953	F	0
2435	0.21539949	F	0
2436	-0.09677654	F	0
2437	-0.076701015	F	0
2438	-0.06913008	F	0
2439	-0.29104856	F	0
2440	-0.020955712	F	0
2441	0.22382604	F	0
2442	0.20061576	F	0
2443	-0.24411047	F	0
2444	0.25160378	F	0
2445	0.25015086	F	0
2446	0.1304504	F	0
2447	0.19776879	F	0
2448	0.044110484	F	0
2449	0.15150212	F	0
2450	-0.116791785	F	0
2451	0.25860327	F	0
2452	-0.11001304	F	0
2453	-0.055303983	F	0
2454	-0.2945319	F	0
2455	0.04526049	F	0
2456	-0.003909126	F	0
2457	0.010971013	F	0
2458	-0.09553103	F	0
2459	0.039569102	F	0
2460	-0.17752266	F	0
2461	-0.02514722	F	0
2462	-0.064235024	F	0
2463	0.11174847	F	0
2464	-0.01556669	F	0
2465	-0.1612994	F	0
2466	-0.11813692	F	0
2467	-0.2974587	F	0
2468	-0.051273275	F	0
2469	0.09873474	F	0
2470	0.17767246	F	0
2471	-0.2420453	F	0
2472	0.23097284	F	0
2473	-0.26075724	F	0
2474	-0.11707005	F	0
2475	-0.044211872	F	0
2476	0.20473239	F	0
2477	0.091311365	F	0
2478	-0.08514739	F	0
2479	-0.06285037	F	0
2480	0.005415975	F	0
2481	0.15082838	F	0
2482	0.23610395	F	0
2483	0.24893653	F	0
2484	0.15328103	F	0
2485	0.27764842	F	0
2486	0.24374646	F	0
2487	0.11477856	F	0
2488	0.0297678	F	0
2489	-0.15628606	F	0
2490	-0.07581113	F	0
2491	0.18221629	F	0
2492	-0.17986752	F	0
2493	-0.23742838	F	0
2494	0.12722294	F	0
2495	0.042909894	F	0
2496	-0.2172042	F	0
2497	-0.2838768	F	0
2498	-0.23092026	F	0
2499	-0.20955195	F	0
2500	-0.07796296	F	0
2501	-0.10340275	F	0
2502	-0.29997772	F	0
2503	0.16684882	F	0
2504	-0.07437606	F	0
2505	0.2026279	F	0
2506	-0.03367378	F	0
2507	-0.24588114	F	0
2508	-0.21732011	F	0
2509	0.26797396	F	0
2510	0.25958756	F	0
2511	-0.008739624	F	0
2512	-0.18044901	F	0
2513	0.059811223	F	0
2514	0.2781308	F	0
2515	-0.2601115	F	0
2516	-0.2173535	F	0
2517	-0.1393213	F	0
2518	-0.27412176	F	0
2519	-0.11685457	F	0
2520	0.05718659	F	0
2521	0.24405764	F	0
2522	-0.05662399	F	0
2523	-0.17712887	F	0
2524	-0.26049694	F	0
2525	-0.031788483	F	0
2526	-0.09624074	F	0
2527	-0.06098644	F	0
2528	0.27799904	F	0
2529	-0.05368706	F	0
2530	-0.08672598	F	0
2531	-0.1069647	F	0
2532	-0.23591504	F	0
2533	0.20303188	F	0
2534	0.03155979	F	0
2535	-0.10640369	F	0
2536	0.08936846	F	0
2537	0.19865844	F	0
2538	-0.028767295	F	0
2539	-0.1019335	F	0
2540	0.089087926	F	0
2541	0.09148138	F	0
2542	-0.15060513	F	0
2543	-0.002555113	F	0
2544	0.26423892	F	0
2545	0.017542597	F	0
2546	0.24553165	F	0
2547	-0.27496418	F	0
2548	0.116054885	F	0
2549	0.29403552	F	0
2550	0.17084433	F	0
2551	-0.059244223	F	0
2552	-0.26353633	F	0
2553	0.19851436	F	0
2554	-0.026597971	F	0
2555	0.07321844	F	0
2556	0.07685274	F	0
2557	0.040729325	F	0
2558	-0.10841799	F	0
2559	0.25076813	F	0
2560	0.26493683	F	0
2561	0.027301554	F	0
2562	-0.274896	F	0
2563	-0.17959398	F	0
2564	-0.1442675	F	0
2565	0.12159964	F	0
2566	-0.08145024	F	0
2567	-0.05992324	F	0
2568	0.18760549	F	0
2569	-0.077921644	F	0
2570	0.24659543	F	0
2571	-0.064943865	F	0
2572	-0.13193318	F	0
2573	-0.07801146	F	0
2574	0.053269416	F	0
2575	-0.0667956	F	0
2576	0.23645595	F	0
2577	-0.22823462	F	0
2578	0.22938567	F	0
2579	0.13662314	F	0
2580	0.041858356	F	0
2581	-0.057448857	F	0
2582	0.21288675	F	0
2583	-0.25122318	F	0
2584	0.13456783	F	0
2585	0.2852063	F	0
2586	0.26616824	F	0
2587	-0.14358616	F	0
2588	0.29811302	F	0
2589	-0.20618807	F	0
2590	0.12254118	F	0
2591	0.26464507	F	0
2592	0.2463298	F	0
2593	-0.18393537	F	0
2594	8.26E-04	F	0
2595	0.20131181	F	0
2596	0.07617163	F	0
2597	-0.19488697	F	0
2598	0.1626548	F	0
2599	-0.25670215	F	0
2600	2.5	T	3.I
2601	2.5	T 	3.I
2602	2.1	T 	3.I
2603	2.2	T 	3.I
2604	2.5	T 	3.I
2605	0.13779834	F	0
2606	0.20473465	F	0
2607	-0.15509164	F	0
2608	-0.23292057	F	0
2609	-0.08304061	F	0
2610	0.27463177	F	0
2611	-0.2569758	F	0
2612	-0.06781176	F	0
2613	-0.15752263	F	0
2614	0.019282013	F	0
2615	0.10535937	F	0
2616	0.17946874	F	0
2617	0.04945154	F	0
2618	0.25062895	F	0
2619	-0.25795534	F	0
2620	-0.19021836	F	0
2621	0.25021228	F	0
2622	0.18940213	F	0
2623	-0.2934104	F	0
2624	0.122374184	F	0
2625	0.24160765	F	0
2626	0.09631692	F	0
2627	0.05561372	F	0
2628	0.21132267	F	0
2629	-0.1625279	F	0
2630	0.21370868	F	0
2631	-0.28339392	F	0
2632	-0.14281534	F	0
2633	-0.2660872	F	0
2634	-0.13379611	F	0
2635	0.188829	F	0
2636	-0.2520881	F	0
2637	0.25469768	F	0
2638	0.23211621	F	0
2639	-0.27349457	F	0
2640	0.18553644	F	0
2641	0.28242728	F	0
2642	0.029091926	F	0
2643	-0.20379739	F	0
2644	-0.27364653	F	0
2645	0.15832146	F	0
2646	-0.24188544	F	0
2647	-0.23815148	F	0
2648	-0.13771476	F	0
2649	-0.27065	F	0
2650	0.01931504	F	0
2651	-0.068909094	F	0
2652	0.27982107	F	0
2653	-0.16391478	F	0
2654	0.15111902	F	0
2655	-0.10426843	F	0
2656	0.030389966	F	0
2657	-0.03194806	F	0
2658	0.051099785	F	0
2659	-0.08325683	F	0
2660	-0.08776728	F	0
2661	0.1655003	F	0
2662	-0.2875101	F	0
2663	-0.25910202	F	0
2664	0.09880174	F	0
2665	-0.28257635	F	0
2666	-0.045357794	F	0
2667	-0.10868751	F	0
2668	-0.2475724	F	0
2669	-0.004706608	F	0
2670	-0.16118483	F	0
2671	0.14823443	F	0
2672	0.23445208	F	0
2673	0.2703805	F	0
2674	-0.2575052	F	0
2675	0.029172845	F	0
2676	0.16423896	F	0
2677	-0.21031795	F	0
2678	0.016050264	F	0
2679	-0.011005147	F	0
2680	-0.010566038	F	0
2681	-0.26863062	F	0
2682	0.1648573	F	0
2683	0.19088618	F	0
2684	-0.29144314	F	0
2685	-0.27467653	F	0
2686	-0.21189168	F	0
2687	0.24809644	F	0
2688	0.1344695	F	0
2689	0.00772053	F	0
2690	-0.13763492	F	0
2691	-0.29583704	F	0
2692	0.003474145	F	0
2693	-0.21921954	F	0
2694	0.18349504	F	0
2695	0.20583089	F	0
2696	-0.08024203	F	0
2697	-0.030311631	F	0
2698	0.27496877	F	0
2699	0.12816033	F	0
2700	-0.22139002	F	0
2701	-0.0916519	F	0
2702	0.23358165	F	0
2703	0.03533517	F	0
2704	0.134298	F	0
2705	-0.055974808	F	0
2706	0.215499	F	0
2707	0.20346124	F	0
2708	-0.03029589	F	0
2709	-0.27191487	F	0
2710	-0.033890206	F	0
2711	0.29316518	F	0
2712	0.2847776	F	0
2713	0.25593108	F	0
2714	-0.033490088	F	0
2715	-0.059921365	F	0
2716	-0.15042387	F	0
2717	-0.26610637	F	0
2718	-0.19247791	F	0
2719	-0.26968384	F	0
2720	-0.034874152	F	0
2721	0.08422417	F	0
2722	0.108995244	F	0
2723	-0.25417185	F	0
2724	-0.258457	F	0
2725	0.15149073	F	0
2726	0.27771223	F	0
2727	0.20103385	F	0
2728	0.2378198	F	0
2729	0.044574972	F	0
2730	0.24157076	F	0
2731	-0.1525867	F	0
2732	0.21138889	F	0
2733	-0.2618837	F	0
2734	0.010788147	F	0
2735	-0.003240453	F	0
2736	-0.20195916	F	0
2737	0.065648176	F	0
2738	-0.101283334	F	0
2739	0.006566835	F	0
2740	-0.2160188	F	0
2741	-0.036180004	F	0
2742	-0.11455791	F	0
2743	0.28255358	F	0
2744	0.041773513	F	0
2745	-0.12700392	F	0
2746	-0.0733261	F	0
2747	0.28359193	F	0
2748	-0.019373946	F	0
2749	-0.23582798	F	0
2750	0.1985216	F	0
2751	0.26334026	F	0
2752	-0.29105872	F	0
2753	-0.054452766	F	0
2754	-0.2744121	F	0
2755	0.15064701	F	0
2756	0.2232574	F	0
2757	-0.1957595	F	0
2758	0.1653946	F	0
2759	0.057318684	F	0
2760	0.12267252	F	0
2761	-0.24046598	F	0
2762	-0.28350613	F	0
2763	0.007118146	F	0
2764	0.10155341	F	0
2765	-0.05631988	F	0
2766	0.18070297	F	0
2767	-0.19611765	F	0
2768	0.1957906	F	0
2769	-0.11529715	F	0
2770	-0.05826324	F	0
2771	0.29942238	F	0
2772	0.24907386	F	0
2773	0.14277512	F	0
2774	0.22309783	F	0
2775	-0.11660772	F	0
2776	0.12562197	F	0
2777	0.24765103	F	0
2778	0.25742048	F	0
2779	0.1975861	F	0
2780	-0.17548782	F	0
2781	0.19928065	F	0
2782	-0.06244936	F	0
2783	0.0761466	F	0
2784	-0.15178429	F	0
2785	0.22713366	F	0
2786	-0.073520705	F	0
2787	-0.26905802	F	0
2788	0.14415604	F	0
2789	-0.14409368	F	0
2790	0.078833684	F	0
2791	-0.16210918	F	0
2792	0.0730686	F	0
2793	-0.20381537	F	0
2794	-0.029034238	F	0
2795	-0.16471152	F	0
2796	0.16165023	F	0
2797	-0.23171453	F	0
2798	-0.25023624	F	0
2799	0.21921228	F	0
2800	0.06944916	F	0
2801	-0.12410483	F	0
2802	-0.20785135	F	0
2803	-0.28614476	F	0
2804	0.24115548	F	0
2805	-0.22672588	F	0
2806	0.21780278	F	0
2807	-0.2938373	F	0
2808	-0.27458525	F	0
2809	0.21569405	F	0
2810	0.117014654	F	0
2811	0.06441857	F	0
2812	0.21999699	F	0
2813	0.047423188	F	0
2814	-0.156391	F	0
2815	-0.1905476	F	0
2816	-0.24938497	F	0
2817	-0.13502711	F	0
2818	-0.12023229	F	0
2819	-0.12508938	F	0
2820	0.10689665	F	0
2821	0.09546786	F	0
2822	0.20513289	F	0
2823	-0.2204397	F	0
2824	0.043976158	F	0
2825	0.05090043	F	0
2826	-0.00308045	F	0
2827	-0.16013423	F	0
2828	-0.08811782	F	0
2829	0.25867778	F	0
2830	-0.14914913	F	0
2831	0.17510283	F	0
2832	-0.002641373	F	0
2833	-0.17273046	F	0
2834	0.14456542	F	0
2835	-0.19995168	F	0
2836	0.053967614	F	0
2837	-0.21708828	F	0
2838	0.2657313	F	0
2839	-0.23819381	F	0
2840	-0.14371653	F	0
2841	0.20922072	F	0
2842	-0.003561502	F	0
2843	-0.04239494	F	0
2844	-0.25730175	F	0
2845	0.036220863	F	0
2846	0.18352595	F	0
2847	-0.23057482	F	0
2848	0.008819742	F	0
2849	0.2586858	F	0
2850	-0.26866308	F	0
2851	0.16908644	F	0
2852	-0.12034571	F	0
2853	0.015843887	F	0
2854	0.1289809	F	0
2855	0.28395265	F	0
2856	0.023727484	F	0
2857	-0.06460454	F	0
2858	0.16851717	F	0
2859	0.16868019	F	0
2860	-0.22399339	F	0
2861	0.234438	F	0
2862	0.2235608	F	0
2863	0.10246328	F	0
2864	0.008949881	F	0
2865	0.078294806	F	0
2866	0.039647397	F	0
2867	0.12400106	F	0
2868	-0.06778147	F	0
2869	0.025389666	F	0
2870	0.23827982	F	0
2871	0.12793523	F	0
2872	-0.18845186	F	0
2873	0.23221005	F	0
2874	0.055914655	F	0
2875	-0.12321949	F	0
2876	-0.12401251	F	0
2877	-0.14295158	F	0
2878	0.22723357	F	0
2879	-0.26860633	F	0
2880	0.13017316	F	0
2881	-0.015389391	F	0
2882	0.17887966	F	0
2883	0.17079999	F	0
2884	0.00451996	F	0
2885	-0.004271881	F	0
2886	0.22542515	F	0
2887	0.2587199	F	0
2888	0.16116737	F	0
2889	0.027310105	F	0
2890	0.053672854	F	0
2891	-0.28058833	F	0
2892	-0.2727662	F	0
2893	0.20731868	F	0
2894	0.044479582	F	0
2895	0.009469572	F	0
2896	-0.2506091	F	0
2897	-0.09204989	F	0
2898	0.113125555	F	0
2899	0.11499031	F	0
2900	-0.045018453	F	0
2901	-0.06264734	F	0
2902	-0.25015986	F	0
2903	-0.03495589	F	0
2904	-0.2351345	F	0
2905	-0.2138897	F	0
2906	-0.18857019	F	0
2907	0.13266002	F	0
2908	0.13188843	F	0
2909	-0.24062996	F	0
2910	-0.2469597	F	0
2911	0.09355878	F	0
2912	-0.02366994	F	0
2913	-0.14111108	F	0
2914	-0.204079	F	0
2915	0.13063967	F	0
2916	-0.044101074	F	0
2917	0.23142523	F	0
2918	0.20264524	F	0
2919	-0.19124858	F	0
2920	-0.1571984	F	0
2921	0.27079707	F	0
2922	-0.024423432	F	0
2923	0.19955075	F	0
2924	-0.11587448	F	0
2925	-0.14942035	F	0
2926	0.107456386	F	0
2927	0.11027528	F	0
2928	-0.005764687	F	0
2929	0.2728109	F	0
2930	-0.005175081	F	0
2931	-0.1369687	F	0
2932	0.06909349	F	0
2933	-0.054775696	F	0
2934	-0.22442703	F	0
2935	0.28272003	F	0
2936	-0.07762254	F	0
2937	-0.25457492	F	0
2938	-0.22874194	F	0
2939	0.08199981	F	0
2940	-0.07802457	F	0
2941	-0.10492469	F	0
2942	0.10290431	F	0
2943	0.18070452	F	0
2944	0.15290499	F	0
2945	-0.24944846	F	0
2946	-0.2941582	F	0
2947	0.06491277	F	0
2948	0.048909206	F	0
2949	-0.18131328	F	0
2950	0.1947264	F	0
2951	0.07738497	F	0
2952	-0.080054626	F	0
2953	0.1271073	F	0
2954	-0.2757826	F	0
2955	0.13635956	F	0
2956	0.056493342	F	0
2957	-0.18167584	F	0
2958	-0.24612321	F	0
2959	-0.19627742	F	0
2960	0.114070706	F	0
2961	0.09513487	F	0
2962	0.057688102	F	0
2963	-0.13366143	F	0
2964	0.27255318	F	0
2965	0.022043062	F	0
2966	0.2191814	F	0
2967	0.25585404	F	0
2968	-0.1751404	F	0
2969	0.18329912	F	0
2970	0.2224844	F	0
2971	0.012558161	F	0
2972	-0.02172812	F	0
2973	-0.1871849	F	0
2974	-0.012293044	F	0
2975	0.29790893	F	0
2976	0.14912073	F	0
2977	-0.25539553	F	0
2978	0.005902237	F	0
2979	0.17810632	F	0
2980	-0.102220014	F	0
2981	0.18454696	F	0
2982	0.20443285	F	0
2983	0.23761755	F	0
2984	0.2858717	F	0
2985	0.075175904	F	0
2986	-0.18209285	F	0
2987	-0.16316727	F	0
2988	0.04129712	F	0
2989	0.11483476	F	0
2990	-0.04706372	F	0
2991	-0.19794689	F	0
2992	-0.110832825	F	0
2993	-0.09905216	F	0
2994	-0.28320137	F	0
2995	-0.27121308	F	0
2996	-0.25208023	F	0
2997	0.19429813	F	0
2998	0.030684248	F	0
2999	0.29085183	F	0
3000	0.19986956	F	0
3001	0.14710441	F	0
3002	0.16752815	F	0
3003	0.1780563	F	0
3004	-0.27585128	F	0
3005	-0.09766243	F	0
3006	-0.15747376	F	0
3007	-0.26574498	F	0
3008	0.2274568	F	0
3009	0.25511485	F	0
3010	-0.058734912	F	0
3011	0.23534812	F	0
3012	0.024250051	F	0
3013	0.26915902	F	0
3014	0.29598138	F	0
3015	0.03331639	F	0
3016	0.002960023	F	0
3017	0.26220807	F	0
3018	-0.08519648	F	0
3019	-0.10234163	F	0
3020	0.068543434	F	0
3021	-0.18609078	F	0
3022	-0.06808629	F	0
3023	0.20961897	F	0
3024	0.2741257	F	0
3025	0.20812973	F	0
3026	0.0784044	F	0
3027	0.007372279	F	0
3028	-0.2542887	F	0
3029	-0.001234548	F	0
3030	-0.12581047	F	0
3031	-0.15815514	F	0
3032	0.1638955	F	0
3033	-0.015974106	F	0
3034	0.010666383	F	0
3035	-0.016860606	F	0
3036	0.19522278	F	0
3037	-0.011175923	F	0
3038	-0.2680898	F	0
3039	-0.28345832	F	0
3040	-0.13670225	F	0
3041	-0.11170311	F	0
3042	0.029019266	F	0
3043	0.28486753	F	0
3044	0.015966268	F	0
3045	0.2576307	F	0
3046	-0.2621854	F	0
3047	0.07042981	F	0
3048	-0.020155683	F	0
3049	-0.0957349	F	0
3050	-0.22556624	F	0
3051	-0.13482107	F	0
3052	0.19718406	F	0
3053	-0.0718036	F	0
3054	-0.04355531	F	0
3055	-0.04840633	F	0
3056	0.11252663	F	0
3057	0.0645005	F	0
3058	0.13894123	F	0
3059	0.009672792	F	0
3060	0.017803056	F	0
3061	-0.11065639	F	0
3062	0.14566788	F	0
3063	0.17690115	F	0
3064	-0.02549547	F	0
3065	0.21664761	F	0
3066	0.19455735	F	0
3067	-0.28166252	F	0
3068	-0.08974466	F	0
3069	-0.1227749	F	0
3070	-0.19484963	F	0
3071	-0.08700527	F	0
3072	-0.06541821	F	0
3073	0.05559777	F	0
3074	0.13220327	F	0
3075	-0.2695434	F	0
3076	-0.16511804	F	0
3077	0.061860327	F	0
3078	-0.104625426	F	0
3079	-0.1418017	F	0
3080	-0.20143813	F	0
3081	-0.16314977	F	0
3082	-0.23078199	F	0
3083	0.045352235	F	0
3084	-0.13898572	F	0
3085	-0.1714676	F	0
3086	0.060795046	F	0
3087	-0.047317013	F	0
3088	0.20157805	F	0
3089	-0.064093925	F	0
3090	-0.26594386	F	0
3091	-0.058690403	F	0
3092	0.20082605	F	0
3093	-0.20611022	F	0
3094	-0.25927392	F	0
3095	0.09423628	F	0
3096	-0.26750886	F	0
3097	-0.03146146	F	0
3098	-0.013236028	F	0
3099	0.04502638	F	0
3100	-0.10794956	F	0
3101	0.04659621	F	0
3102	-0.29844475	F	0
3103	-0.113022275	F	0
3104	0.26144904	F	0
3105	0.13678364	F	0
3106	0.083828546	F	0
3107	0.15393086	F	0
3108	0.07565542	F	0
3109	-0.24762712	F	0
3110	0.07387611	F	0
3111	0.2003653	F	0
3112	0.09170153	F	0
3113	-0.18450536	F	0
3114	-0.2540072	F	0
3115	-0.13628767	F	0
3116	-0.035428476	F	0
3117	-0.18672375	F	0
3118	0.12813428	F	0
3119	-0.13416402	F	0
3120	-0.29323572	F	0
3121	-0.055695716	F	0
3122	0.2376309	F	0
3123	0.20340785	F	0
3124	0.1495654	F	0
3125	0.22105561	F	0
3126	-0.22761962	F	0
3127	0.18842435	F	0
3128	0.03402563	F	0
3129	-0.26016146	F	0
3130	0.016277209	F	0
3131	-0.16961138	F	0
3132	-0.16164663	F	0
3133	0.094433956	F	0
3134	-0.09427629	F	0
3135	0.10070293	F	0
3136	0.2958901	F	0
3137	-0.006974476	F	0
3138	-0.13909699	F	0
3139	-0.1124097	F	0
3140	-0.025951749	F	0
3141	0.14015576	F	0
3142	0.11108026	F	0
3143	-0.26361173	F	0
3144	0.26955217	F	0
3145	0.16634336	F	0
3146	-0.16246557	F	0
3147	-0.0246695	F	0
3148	-0.27096638	F	0
3149	0.22764601	F	0
3150	0.12080898	F	0
3151	-0.24904409	F	0
3152	-0.07350571	F	0
3153	0.055850808	F	0
3154	0.010805407	F	0
3155	0.24005763	F	0
3156	-0.17964116	F	0
3157	-0.08287667	F	0
3158	0.23882999	F	0
3159	0.06660883	F	0
3160	-0.22719742	F	0
3161	0.1328443	F	0
3162	0.16003953	F	0
3163	0.13237444	F	0
3164	-0.15725085	F	0
3165	-0.26898816	F	0
3166	0.25281844	F	0
3167	0.06894231	F	0
3168	-0.03860556	F	0
3169	0.22998524	F	0
3170	-0.09154557	F	0
3171	0.13668033	F	0
3172	-0.23467611	F	0
3173	-0.09150513	F	0
3174	0.120067745	F	0
3175	0.032649472	F	0
3176	-0.002748803	F	0
3177	-0.013258745	F	0
3178	0.2240824	F	0
3179	-0.27522385	F	0
3180	0.28811732	F	0
3181	0.13305464	F	0
3182	-0.13938375	F	0
3183	0.103611134	F	0
3184	-0.19324987	F	0
3185	-0.18101487	F	0
3186	0.20100114	F	0
3187	-0.06422508	F	0
3188	-0.09550487	F	0
3189	0.27284145	F	0
3190	-0.15876952	F	0
3191	-0.085286364	F	0
3192	0.09218929	F	0
3193	0.12759529	F	0
3194	-0.020531628	F	0
3195	-0.06533736	F	0
3196	-0.1344391	F	0
3197	-0.07628371	F	0
3198	-0.21616073	F	0
3199	0.2627384	F	0
3200	0.04259882	F	0
3201	0.21090138	F	0
3202	-0.18644613	F	0
3203	-0.14814727	F	0
3204	0.19264601	F	0
3205	0.09481042	F	0
3206	-0.21798758	F	0
3207	0.023667114	F	0
3208	0.22193286	F	0
3209	0.29581887	F	0
3210	-0.15513712	F	0
3211	0.15607776	F	0
3212	0.033976756	F	0
3213	-0.27355403	F	0
3214	0.15907721	F	0
3215	0.23374613	F	0
3216	0.00573542	F	0
3217	0.052516423	F	0
3218	-0.109055385	F	0
3219	-0.03703753	F	0
3220	0.21161243	F	0
3221	0.2802609	F	0
3222	0.15146731	F	0
3223	-0.18634608	F	0
3224	0.08737414	F	0
3225	-0.2925403	F	0
3226	-0.09302047	F	0
3227	-0.16837838	F	0
3228	-0.045251686	F	0
3229	-0.008617494	F	0
3230	-0.24910308	F	0
3231	-0.03688471	F	0
3232	-0.27506423	F	0
3233	-0.18032481	F	0
3234	0.12933913	F	0
3235	-0.2483735	F	0
3236	-0.23452304	F	0
3237	-0.27750704	F	0
3238	0.1889546	F	0
3239	0.2033061	F	0
3240	0.14987683	F	0
3241	0.13507845	F	0
3242	0.059612174	F	0
3243	-0.027316185	F	0
3244	-0.28689823	F	0
